time,symbol,fundingRate,exchange
2024-01-10 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-10 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-11 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-11 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-11 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-11 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-11 16:00:00.000,SOLUSDT,0.00011001,Bybit
2024-01-11 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-12 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-12 00:00:00.001,SOLUSDT,0.0001,Binance
2024-01-12 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-12 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-12 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-12 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-13 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-13 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-13 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-13 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-13 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-13 16:00:00.001,SOLUSDT,0.0001,Binance
2024-01-14 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-14 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-14 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-14 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-14 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-14 16:00:00.001,SOLUSDT,0.0001,Binance
2024-01-15 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-15 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-15 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-15 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-15 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-15 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-16 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-16 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-16 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-16 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-16 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-16 16:00:00.001,SOLUSDT,0.0001,Binance
2024-01-17 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-17 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-17 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-17 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-17 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-17 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-18 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-18 00:00:00.001,SOLUSDT,0.0001,Binance
2024-01-18 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-18 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-18 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-18 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-19 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-19 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-19 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-19 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-19 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-19 16:00:00.002,SOLUSDT,0.0001,Binance
2024-01-20 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-20 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-20 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-20 08:00:00.003,SOLUSDT,0.0001,Binance
2024-01-20 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-20 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-21 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-21 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-21 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-21 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-21 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-21 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-22 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-22 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-22 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-22 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-22 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-22 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-23 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-23 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-23 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-23 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-23 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-23 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-24 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-24 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-24 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-24 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-24 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-24 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-25 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-25 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-25 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-25 08:00:00.001,SOLUSDT,0.0001,Binance
2024-01-25 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-25 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-26 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-26 00:00:00.001,SOLUSDT,0.0001,Binance
2024-01-26 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-26 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-26 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-26 16:00:00.000,SOLUSDT,7.999e-05,Binance
2024-01-27 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-27 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-27 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-27 08:00:00.000,SOLUSDT,0.0001,Binance
2024-01-27 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-27 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-28 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-28 00:00:00.000,SOLUSDT,8.902e-05,Binance
2024-01-28 08:00:00.000,SOLUSDT,2.568e-05,Binance
2024-01-28 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-28 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-28 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-29 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-29 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-29 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-29 08:00:00.001,SOLUSDT,3.929e-05,Binance
2024-01-29 16:00:00.000,SOLUSDT,0.0001,Binance
2024-01-29 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-30 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-30 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-30 08:00:00.000,SOLUSDT,4.333e-05,Binance
2024-01-30 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-30 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-30 16:00:00.001,SOLUSDT,0.0001,Binance
2024-01-31 00:00:00.000,SOLUSDT,0.0001,Binance
2024-01-31 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-31 08:00:00.000,SOLUSDT,5.702e-05,Binance
2024-01-31 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-31 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-01-31 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-01 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-01 00:00:00.000,SOLUSDT,5.15e-05,Binance
2024-02-01 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-01 08:00:00.000,SOLUSDT,5.823e-05,Bybit
2024-02-01 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-01 16:00:00.002,SOLUSDT,7.451e-05,Binance
2024-02-02 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-02 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-02 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-02 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-02 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-02 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-03 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-03 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-03 08:00:00.000,SOLUSDT,9.726e-05,Binance
2024-02-03 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-03 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-03 16:00:00.001,SOLUSDT,0.0001,Binance
2024-02-04 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-04 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-04 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-04 08:00:00.004,SOLUSDT,0.0001,Binance
2024-02-04 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-04 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-05 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-05 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-05 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-05 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-05 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-05 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-06 00:00:00.000,SOLUSDT,5.616e-05,Binance
2024-02-06 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-06 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-06 08:00:00.001,SOLUSDT,0.0001,Binance
2024-02-06 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-06 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-07 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-07 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-07 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-07 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-07 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-07 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-08 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-08 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-08 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-08 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-08 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-08 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-09 00:00:00.000,SOLUSDT,7.069e-05,Binance
2024-02-09 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-09 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-09 08:00:00.000,SOLUSDT,3.075e-05,Binance
2024-02-09 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-09 16:00:00.001,SOLUSDT,0.0001,Binance
2024-02-10 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-10 00:00:00.001,SOLUSDT,0.0001,Binance
2024-02-10 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-10 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-10 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-10 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-11 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-11 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-11 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-11 08:00:00.001,SOLUSDT,0.0001,Binance
2024-02-11 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-11 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-12 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-12 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-12 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-12 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-12 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-12 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-13 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-13 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-13 08:00:00.000,SOLUSDT,0.00014166,Binance
2024-02-13 08:00:00.000,SOLUSDT,0.00025937,Bybit
2024-02-13 16:00:00.000,SOLUSDT,0.0001,Binance
2024-02-13 16:00:00.000,SOLUSDT,0.00010131,Bybit
2024-02-14 00:00:00.000,SOLUSDT,0.0001,Binance
2024-02-14 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-14 08:00:00.000,SOLUSDT,0.0001,Binance
2024-02-14 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-14 16:00:00.000,SOLUSDT,0.00022007,Bybit
2024-02-14 16:00:00.000,SOLUSDT,0.00029225,Binance
2024-02-15 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-15 00:00:00.000,SOLUSDT,0.00013572,Binance
2024-02-15 08:00:00.000,SOLUSDT,0.00015932,Binance
2024-02-15 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-15 16:00:00.000,SOLUSDT,0.00014198,Bybit
2024-02-15 16:00:00.000,SOLUSDT,0.00012,Binance
2024-02-16 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-16 00:00:00.000,SOLUSDT,0.00022371,Binance
2024-02-16 08:00:00.000,SOLUSDT,0.00026404,Bybit
2024-02-16 08:00:00.000,SOLUSDT,0.00032087,Binance
2024-02-16 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-16 16:00:00.000,SOLUSDT,0.00016914,Binance
2024-02-17 00:00:00.000,SOLUSDT,0.00016129,Bybit
2024-02-17 00:00:00.000,SOLUSDT,0.00017661,Binance
2024-02-17 08:00:00.000,SOLUSDT,0.00020728,Bybit
2024-02-17 08:00:00.000,SOLUSDT,0.00042046,Binance
2024-02-17 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-17 16:00:00.000,SOLUSDT,0.00028279,Binance
2024-02-18 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-18 00:00:00.000,SOLUSDT,0.00022777,Binance
2024-02-18 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-18 08:00:00.000,SOLUSDT,0.00019395,Binance
2024-02-18 16:00:00.000,SOLUSDT,0.00011442,Bybit
2024-02-18 16:00:00.000,SOLUSDT,0.00022192,Binance
2024-02-19 00:00:00.000,SOLUSDT,0.00016591,Bybit
2024-02-19 00:00:00.000,SOLUSDT,0.0003023,Binance
2024-02-19 08:00:00.000,SOLUSDT,0.00019888,Bybit
2024-02-19 08:00:00.000,SOLUSDT,0.00029566,Binance
2024-02-19 16:00:00.000,SOLUSDT,0.00029329,Bybit
2024-02-19 16:00:00.000,SOLUSDT,0.00031944,Binance
2024-02-20 00:00:00.000,SOLUSDT,0.00042516,Bybit
2024-02-20 00:00:00.000,SOLUSDT,0.0004747,Binance
2024-02-20 08:00:00.000,SOLUSDT,0.00029934,Binance
2024-02-20 08:00:00.000,SOLUSDT,0.00030604,Bybit
2024-02-20 16:00:00.000,SOLUSDT,0.00031742,Binance
2024-02-20 16:00:00.000,SOLUSDT,0.0001992,Bybit
2024-02-21 00:00:00.000,SOLUSDT,0.00016255,Binance
2024-02-21 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-21 08:00:00.000,SOLUSDT,0.0002531,Binance
2024-02-21 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-21 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-21 16:00:00.000,SOLUSDT,0.0001773,Binance
2024-02-22 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-22 00:00:00.001,SOLUSDT,0.00016351,Binance
2024-02-22 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-22 08:00:00.001,SOLUSDT,0.00021049,Binance
2024-02-22 16:00:00.000,SOLUSDT,0.00018339,Binance
2024-02-22 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-23 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-23 00:00:00.000,SOLUSDT,0.00026289,Binance
2024-02-23 08:00:00.000,SOLUSDT,0.00032841,Binance
2024-02-23 08:00:00.000,SOLUSDT,0.00011732,Bybit
2024-02-23 16:00:00.000,SOLUSDT,0.00016957,Binance
2024-02-23 16:00:00.000,SOLUSDT,0.00013271,Bybit
2024-02-24 00:00:00.000,SOLUSDT,0.00027113,Binance
2024-02-24 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-02-24 08:00:00.000,SOLUSDT,0.00021572,Bybit
2024-02-24 08:00:00.001,SOLUSDT,0.00033132,Binance
2024-02-24 16:00:00.000,SOLUSDT,0.00035467,Bybit
2024-02-24 16:00:00.000,SOLUSDT,0.0002623,Binance
2024-02-25 00:00:00.000,SOLUSDT,0.00034049,Bybit
2024-02-25 00:00:00.001,SOLUSDT,0.00027207,Binance
2024-02-25 08:00:00.000,SOLUSDT,0.00041614,Binance
2024-02-25 08:00:00.000,SOLUSDT,0.00038558,Bybit
2024-02-25 16:00:00.000,SOLUSDT,0.00042645,Binance
2024-02-25 16:00:00.000,SOLUSDT,0.00045779,Bybit
2024-02-26 00:00:00.000,SOLUSDT,0.00055329,Binance
2024-02-26 00:00:00.000,SOLUSDT,0.00062858,Bybit
2024-02-26 08:00:00.000,SOLUSDT,0.00055349,Binance
2024-02-26 08:00:00.000,SOLUSDT,0.00050902,Bybit
2024-02-26 16:00:00.000,SOLUSDT,0.00038701,Binance
2024-02-26 16:00:00.000,SOLUSDT,0.00022305,Bybit
2024-02-27 00:00:00.000,SOLUSDT,0.00060184,Binance
2024-02-27 00:00:00.000,SOLUSDT,0.00073161,Bybit
2024-02-27 08:00:00.000,SOLUSDT,0.00069189,Binance
2024-02-27 08:00:00.000,SOLUSDT,0.00081327,Bybit
2024-02-27 16:00:00.000,SOLUSDT,0.00051508,Binance
2024-02-27 16:00:00.000,SOLUSDT,0.00060503,Bybit
2024-02-28 00:00:00.000,SOLUSDT,0.00032603,Binance
2024-02-28 00:00:00.000,SOLUSDT,0.0003806,Bybit
2024-02-28 08:00:00.000,SOLUSDT,0.00054957,Bybit
2024-02-28 08:00:00.000,SOLUSDT,0.00040753,Binance
2024-02-28 16:00:00.000,SOLUSDT,0.00066762,Bybit
2024-02-28 16:00:00.000,SOLUSDT,0.00078549,Binance
2024-02-29 00:00:00.000,SOLUSDT,0.00086307,Bybit
2024-02-29 00:00:00.000,SOLUSDT,0.00089,Binance
2024-02-29 08:00:00.000,SOLUSDT,0.00100496,Bybit
2024-02-29 08:00:00.000,SOLUSDT,0.00098885,Binance
2024-02-29 16:00:00.000,SOLUSDT,0.00084785,Bybit
2024-02-29 16:00:00.000,SOLUSDT,0.00081567,Binance
2024-03-01 00:00:00.000,SOLUSDT,0.0004891,Bybit
2024-03-01 00:00:00.000,SOLUSDT,0.00060436,Binance
2024-03-01 08:00:00.000,SOLUSDT,0.00061591,Binance
2024-03-01 08:00:00.000,SOLUSDT,0.00049605,Bybit
2024-03-01 16:00:00.000,SOLUSDT,0.00066424,Binance
2024-03-01 16:00:00.000,SOLUSDT,0.00051148,Bybit
2024-03-02 00:00:00.000,SOLUSDT,0.00073268,Binance
2024-03-02 00:00:00.000,SOLUSDT,0.00046136,Bybit
2024-03-02 08:00:00.000,SOLUSDT,0.00041764,Bybit
2024-03-02 08:00:00.001,SOLUSDT,0.000755,Binance
2024-03-02 16:00:00.000,SOLUSDT,0.00063147,Binance
2024-03-02 16:00:00.000,SOLUSDT,0.0005891,Bybit
2024-03-03 00:00:00.000,SOLUSDT,0.00076414,Binance
2024-03-03 00:00:00.000,SOLUSDT,0.00086223,Bybit
2024-03-03 08:00:00.000,SOLUSDT,0.0005416,Binance
2024-03-03 08:00:00.000,SOLUSDT,0.00072381,Bybit
2024-03-03 16:00:00.000,SOLUSDT,0.00058338,Binance
2024-03-03 16:00:00.000,SOLUSDT,0.00060849,Bybit
2024-03-04 00:00:00.000,SOLUSDT,0.00070533,Binance
2024-03-04 00:00:00.000,SOLUSDT,0.00071348,Bybit
2024-03-04 08:00:00.000,SOLUSDT,0.00072401,Binance
2024-03-04 08:00:00.000,SOLUSDT,0.00066946,Bybit
2024-03-04 16:00:00.000,SOLUSDT,0.00073074,Binance
2024-03-04 16:00:00.000,SOLUSDT,0.00081939,Bybit
2024-03-05 00:00:00.000,SOLUSDT,0.00071628,Binance
2024-03-05 00:00:00.000,SOLUSDT,0.00055222,Bybit
2024-03-05 08:00:00.000,SOLUSDT,0.00095478,Bybit
2024-03-05 08:00:00.000,SOLUSDT,0.00119261,Binance
2024-03-05 16:00:00.000,SOLUSDT,0.00138762,Bybit
2024-03-05 16:00:00.000,SOLUSDT,0.0011456,Binance
2024-03-06 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-06 00:00:00.000,SOLUSDT,0.0001,Binance
2024-03-06 08:00:00.000,SOLUSDT,0.00020596,Bybit
2024-03-06 08:00:00.001,SOLUSDT,0.00036233,Binance
2024-03-06 16:00:00.000,SOLUSDT,0.00033512,Bybit
2024-03-06 16:00:00.000,SOLUSDT,0.00038317,Binance
2024-03-07 00:00:00.000,SOLUSDT,0.00042196,Bybit
2024-03-07 00:00:00.000,SOLUSDT,0.00038906,Binance
2024-03-07 08:00:00.000,SOLUSDT,0.00027558,Bybit
2024-03-07 08:00:00.000,SOLUSDT,0.00054339,Binance
2024-03-07 16:00:00.000,SOLUSDT,0.00095988,Bybit
2024-03-07 16:00:00.000,SOLUSDT,0.00052411,Binance
2024-03-08 00:00:00.000,SOLUSDT,0.00099979,Bybit
2024-03-08 00:00:00.000,SOLUSDT,0.00059435,Binance
2024-03-08 08:00:00.000,SOLUSDT,0.00071383,Bybit
2024-03-08 08:00:00.000,SOLUSDT,0.00055843,Binance
2024-03-08 16:00:00.000,SOLUSDT,0.00061268,Bybit
2024-03-08 16:00:00.000,SOLUSDT,0.00053032,Binance
2024-03-09 00:00:00.000,SOLUSDT,0.00023571,Bybit
2024-03-09 00:00:00.000,SOLUSDT,0.00048054,Binance
2024-03-09 08:00:00.000,SOLUSDT,0.00047139,Bybit
2024-03-09 08:00:00.001,SOLUSDT,0.00029228,Binance
2024-03-09 16:00:00.000,SOLUSDT,0.00059037,Bybit
2024-03-09 16:00:00.000,SOLUSDT,0.00044156,Binance
2024-03-10 00:00:00.000,SOLUSDT,0.00040915,Binance
2024-03-10 00:00:00.000,SOLUSDT,0.00056979,Bybit
2024-03-10 08:00:00.000,SOLUSDT,0.00084919,Binance
2024-03-10 08:00:00.000,SOLUSDT,0.00088335,Bybit
2024-03-10 16:00:00.000,SOLUSDT,0.00033129,Binance
2024-03-10 16:00:00.000,SOLUSDT,0.00044047,Bybit
2024-03-11 00:00:00.000,SOLUSDT,0.00023257,Binance
2024-03-11 00:00:00.000,SOLUSDT,0.00039871,Bybit
2024-03-11 08:00:00.000,SOLUSDT,0.00044333,Bybit
2024-03-11 08:00:00.000,SOLUSDT,0.00066664,Binance
2024-03-11 16:00:00.000,SOLUSDT,0.00081096,Binance
2024-03-11 16:00:00.000,SOLUSDT,0.0007588,Bybit
2024-03-12 00:00:00.000,SOLUSDT,0.00083745,Bybit
2024-03-12 00:00:00.000,SOLUSDT,0.00071463,Binance
2024-03-12 08:00:00.000,SOLUSDT,0.00059247,Bybit
2024-03-12 08:00:00.000,SOLUSDT,0.00073858,Binance
2024-03-12 16:00:00.000,SOLUSDT,0.00072737,Bybit
2024-03-12 16:00:00.000,SOLUSDT,0.00055607,Binance
2024-03-13 00:00:00.000,SOLUSDT,0.00073323,Bybit
2024-03-13 00:00:00.000,SOLUSDT,0.00064251,Binance
2024-03-13 08:00:00.000,SOLUSDT,0.00093147,Bybit
2024-03-13 08:00:00.001,SOLUSDT,0.00069679,Binance
2024-03-13 16:00:00.000,SOLUSDT,0.00088756,Bybit
2024-03-13 16:00:00.000,SOLUSDT,0.00064562,Binance
2024-03-14 00:00:00.000,SOLUSDT,0.00054055,Bybit
2024-03-14 00:00:00.001,SOLUSDT,0.0005267,Binance
2024-03-14 08:00:00.000,SOLUSDT,0.00069996,Bybit
2024-03-14 08:00:00.000,SOLUSDT,0.0005183,Binance
2024-03-14 16:00:00.000,SOLUSDT,0.00067145,Bybit
2024-03-14 16:00:00.000,SOLUSDT,0.00052725,Binance
2024-03-15 00:00:00.000,SOLUSDT,0.00088781,Bybit
2024-03-15 00:00:00.000,SOLUSDT,0.00063046,Binance
2024-03-15 08:00:00.000,SOLUSDT,0.0003007,Bybit
2024-03-15 08:00:00.000,SOLUSDT,0.00034279,Binance
2024-03-15 16:00:00.000,SOLUSDT,0.0002746,Binance
2024-03-15 16:00:00.000,SOLUSDT,0.00022134,Bybit
2024-03-16 00:00:00.000,SOLUSDT,0.00014955,Binance
2024-03-16 00:00:00.000,SOLUSDT,0.00017657,Bybit
2024-03-16 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-16 08:00:00.000,SOLUSDT,0.00020435,Binance
2024-03-16 16:00:00.000,SOLUSDT,0.00015327,Binance
2024-03-16 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-17 00:00:00.000,SOLUSDT,0.00014108,Binance
2024-03-17 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-17 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-17 08:00:00.000,SOLUSDT,0.0001,Binance
2024-03-17 16:00:00.000,SOLUSDT,0.00030858,Binance
2024-03-17 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-18 00:00:00.000,SOLUSDT,0.00016141,Bybit
2024-03-18 00:00:00.000,SOLUSDT,0.00033129,Binance
2024-03-18 08:00:00.000,SOLUSDT,0.00028956,Binance
2024-03-18 08:00:00.000,SOLUSDT,0.00031725,Bybit
2024-03-18 16:00:00.000,SOLUSDT,0.0002486,Bybit
2024-03-18 16:00:00.001,SOLUSDT,0.00018996,Binance
2024-03-19 00:00:00.000,SOLUSDT,0.0002092,Binance
2024-03-19 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-19 08:00:00.000,SOLUSDT,0.00020307,Binance
2024-03-19 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-19 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-19 16:00:00.001,SOLUSDT,0.0001,Binance
2024-03-20 00:00:00.000,SOLUSDT,0.00018828,Binance
2024-03-20 00:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-20 08:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-20 08:00:00.004,SOLUSDT,0.00018831,Binance
2024-03-20 16:00:00.000,SOLUSDT,0.00010917,Binance
2024-03-20 16:00:00.000,SOLUSDT,0.0001,Bybit
2024-03-21 00:00:00.000,SOLUSDT,0.00015928,Binance
